lat	lon	stars	diff	miles	high	low	ascent	desct	title	url
36.422973	-93.752836	2.0	greenBlue	0.7	1100	1036	3	-66	Hyde Hollow Trail	http://www.mtbproject.com//trail/7004061/hyde-hollow-trail
36.386064	-94.203898	2.0	green	0.2	1231	1178	53	0	Peek a Boo	http://www.mtbproject.com//trail/7002984/peek-a-boo
35.871359	-93.494139	2.0	blue	3.0	2442	1822	150	-629	Knuckles Creek Road Trail	http://www.mtbproject.com//trail/7001069/knuckles-creek-road-trail
35.848164	-93.475661	2.0	blueBlack	1.5	2189	1808	394	-72	Knucklehead Trail East	http://www.mtbproject.com//trail/7000993/knucklehead-trail-east
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
33.915326	-91.766922	3.0	greenBlue	16.0	224	167	347	-345	Cane Creek Lake Trail	http://www.mtbproject.com//trail/7003044/cane-creek-lake-trail
33.918241	-91.775573	2.0	greenBlue	3.4	255	194	97	-107	Delta View Trail	http://www.mtbproject.com//trail/7003045/delta-view-trail
33.413083	-93.953789	5.0	blue	5.2	480	393	398	-400	Camp Preston Hunt - BSA	http://www.mtbproject.com//trail/5476418/camp-preston-hunt-bsa
34.216248	-93.14465	4.5	blue	16.5	623	240	1309	-1309	Iron Mountain Mountain Bike Trails	http://www.mtbproject.com//trail/836866/iron-mountain-mountain-bike-trails
33.688392	-93.110487	3.0	greenBlue	8.4	308	200	447	-446	Fern Hollow Trail	http://www.mtbproject.com//trail/7003847/fern-hollow-trail
34.546316	-93.800115	4.8	blue	35.5	1271	581	4093	-3748	Womble Trail - IMBA Epic	http://www.mtbproject.com//trail/5415823/womble-trail-imba-epic
34.538762	-93.088164	4.7	blue	9.8	729	490	920	-920	Cedarglades	http://www.mtbproject.com//trail/5753255/cedarglades
34.54608	-93.480422	4.0	greenBlue	7.9	679	582	529	-530	Denby Point to To Tompkins Bend Loop and back	http://www.mtbproject.com//trail/5326507/denby-point-to-to-tompkins-bend-loop-and-back
34.628857	-93.199914	4.0	black	11.6	991	573	1881	-1888	Little Blakley	http://www.mtbproject.com//trail/7003060/little-blakley
34.561979	-93.422328	4.0	blueBlack	4.0	1252	631	220	-670	Lake Ouachita Vista (LOViT): Joplin to Hickory Nut Mountain	http://www.mtbproject.com//trail/7000358/lake-ouachita-vista-lovit-joplin-to-hickory-nut-mountain
34.541721	-93.351478	4.0	blueBlack	7.2	1239	599	1112	-473	Lake Ouachita Vista (LOViT): Hickory Nut Mountain to Crystal Springs	http://www.mtbproject.com//trail/7000356/lake-ouachita-vista-lovit-hickory-nut-mountain-to-crystal-springs
34.599336	-94.242131	3.0	blue	4.3	1727	1278	590	-585	Earthquake Ridge	http://www.mtbproject.com//trail/4399835/earthquake-ridge
34.37577	-93.877936	3.0	blue	17.2	1677	807	1654	-1650	Brush Heap Loop	http://www.mtbproject.com//trail/5915330/brush-heap-loop
34.546117	-93.480853	4.5	blue	38.3	1300	483	4262	-4366	Lake Ouachita Vista Trail - IMBA Epic	http://www.mtbproject.com//trail/7003082/lake-ouachita-vista-trail-imba-epic
34.671874	-94.31696	4.0	black	108.1	2605	612	15519	-16880	Ouachita National Recreation Trail - IMBA Epic	http://www.mtbproject.com//trail/7003054/ouachita-national-recreation-trail-imba-epic
34.604749	-94.243361	3.0	blue	0.9	1457	1318	61	-145	Southern Loop	http://www.mtbproject.com//trail/5076490/southern-loop
34.604579	-94.243038	3.0	blueBlack	1.5	1720	1463	257	-252	Earthquake Ridge Trail	http://www.mtbproject.com//trail/5076323/earthquake-ridge-trail
34.335619	-93.911685	3.0	blue	15.5	1348	782	968	-403	Little Missouri	http://www.mtbproject.com//trail/6032869/little-missouri
										
										
34.361184	-94.023481	2.0	greenBlue	11.3	1452	802	760	-831	Viles Branch	http://www.mtbproject.com//trail/6033116/viles-branch
34.354992	-93.975259	2.0	blueBlack	7.7	1699	1081	1526	-1166	Athens Big Fork	http://www.mtbproject.com//trail/6032817/athens-big-fork
										
										
37.399334	-122.295376	4.4	blueBlack	11.5	2367	1324	2051	-2051	El Corte Madera Open Space Loop	http://www.mtbproject.com//trail/491142/el-corte-madera-open-space-loop
38.046827	-122.221427	4.9	blue	13.1	760	127	1577	-1576	Crockett Hills	http://www.mtbproject.com//trail/7001971/crockett-hills
37.986635	-122.584544	4.3	blueBlack	10.6	986	108	1483	-1487	Camp Tamarancho Loop	http://www.mtbproject.com//trail/808937/camp-tamarancho-loop
37.081952	-121.850512	4.6	black	11.7	2589	1054	2138	-2139	Ridge to Braille	http://www.mtbproject.com//trail/675422/ridge-to-braille
38.44805	-122.651073	4.8	blue	8.1	874	321	668	-668	Annadel Loop Alternative	http://www.mtbproject.com//trail/1035754/annadel-loop-alternative
36.98934	-122.031523	5.0	greenBlue	18.5	1122	11	1366	-1370	Circle Loop	http://www.mtbproject.com//trail/5898851/circle-loop
37.503325	-122.298655	3.9	blue	6.8	705	321	1217	-1215	Water Dog Lake Park Loop	http://www.mtbproject.com//trail/580385/water-dog-lake-park-loop
38.589371	-122.577393	4.3	black	16.1	2511	386	2848	-2845	Oat Hill Mine Trail	http://www.mtbproject.com//trail/3620582/oat-hill-mine-trail
38.269427	-122.275793	4.0	black	12.8	1181	20	1971	-1970	Skyline Wilderness Park	http://www.mtbproject.com//trail/3592216/skyline-wilderness-park
38.006485	-122.494658	3.7	greenBlue	8.6	618	13	855	-855	China Camp State Park Loop	http://www.mtbproject.com//trail/4147092/china-camp-state-park-loop
38.456555	-122.638766	3.9	blueBlack	15.9	1430	333	2104	-2110	Annadel State Park - Big Loop	http://www.mtbproject.com//trail/301094/annadel-state-park-big-loop
36.961868	-122.084371	4.0	green	14.0	68	43	135	-135	Wilder Ranch Coast Trail	http://www.mtbproject.com//trail/494522/wilder-ranch-coast-trail
37.226234	-121.798374	4.0	blueBlack	13.5	1125	224	2302	-2291	Santa Teresa County Park - Full Tour	http://www.mtbproject.com//trail/997242/santa-teresa-county-park-full-tour
38.248555	-122.132754	3.9	blueBlack	7.3	543	119	1053	-1069	Rockville Park Loop	http://www.mtbproject.com//trail/4149422/rockville-park-loop
37.273886	-122.285153	4.0	green	11.5	604	269	768	-760	Old Haul Road Out and Back	http://www.mtbproject.com//trail/4864798/old-haul-road-out-and-back
37.341821	-122.201906	4.0	blueBlack	10.5	2508	1173	1577	-1577	Alpine Road to Russian Ridge	http://www.mtbproject.com//trail/3608802/alpine-road-to-russian-ridge
37.860749	-122.535684	3.8	blue	20.2	1308	15	3466	-3467	Tennessee Valley/Muir Beach Singletrack Highlights	http://www.mtbproject.com//trail/3485073/tennessee-valleymuir-beach-singletrack-highlights
38.343668	-122.002957	4.0	blue	9.4	956	186	1177	-1177	Lagoon Valley Pena Adobe Parks Loop	http://www.mtbproject.com//trail/7005166/lagoon-valley-pena-adobe-parks-loop
36.977134	-121.90239	4.0	greenBlue	17.6	1624	113	1567	-1567	Aptos Creek Fire Road to Sand Point Overlook	http://www.mtbproject.com//trail/7004961/aptos-creek-fire-road-to-sand-point-overlook
38.185903	-122.182727	4.0	blue	3.7	639	305	450	-453	South Valley - Middle Valley Loop	http://www.mtbproject.com//trail/7003523/south-valley-middle-valley-loop
37.22396	-121.912918	4.0	black	7.2	802	327	1296	-1295	Belgatos-Heinz Loop	http://www.mtbproject.com//trail/7002008/belgatos-heinz-loop
37.9866	-122.584418	4.0	blueBlack	14.1	1530	107	1992	-1992	Tamarancho to Repack	http://www.mtbproject.com//trail/7000875/tamarancho-to-repack
37.394253	-121.829124	4.0	blueBlack	10.5	2056	271	1965	-1965	Alum Rock Park, Sierra Vista	http://www.mtbproject.com//trail/6270993/alum-rock-park-sierra-vista
37.848145	-122.03199	4.0	blueBlack	7.4	1278	280	1317	-1317	Las Trampas Madrone Loop	http://www.mtbproject.com//trail/6204794/las-trampas-madrone-loop
37.287595	-122.155562	4.0	blue	14.9	2553	1961	2380	-2380	Ridge Trail	http://www.mtbproject.com//trail/490103/ridge-trail
37.810427	-122.192771	3.6	blue	9.7	1513	753	1426	-1478	Joaquin Miller - Best of Oakland	http://www.mtbproject.com//trail/4678381/joaquin-miller-best-of-oakland
37.806971	-122.148097	3.6	blue	8.6	1526	573	1145	-1150	Redwood Regional Park - "Official Bike Trail"	http://www.mtbproject.com//trail/4116934/redwood-regional-park-official-bike-trail
37.897031	-121.997531	3.6	blueBlack	21.4	3840	302	3837	-3838	Mt. Diablo - From Castle Rock EBRP (Pine Canyon)	http://www.mtbproject.com//trail/303993/mt-diablo-from-castle-rock-ebrp-pine-canyon
37.258687	-122.121453	3.7	black	26.0	2705	1233	4305	-4306	Mid-Peninsula Linkup	http://www.mtbproject.com//trail/362943/mid-peninsula-linkup
37.187971	-121.546352	3.5	black	10.4	2853	1236	2226	-2226	Flat Frog to Middle Ridge (Henry W. Coe State Park)	http://www.mtbproject.com//trail/552087/flat-frog-to-middle-ridge-henry-w-coe-state-park
37.387302	-122.175074	3.5	green	5.0	758	290	659	-658	Arastradero Loop	http://www.mtbproject.com//trail/495919/arastradero-loop
37.844577	-121.98331	3.5	blue	11.3	1736	431	1558	-1557	Dan Cook, Wall Point Loop	http://www.mtbproject.com//trail/6353601/dan-cook-wall-point-loop
37.286066	-122.055355	3.3	blue	3.6	1064	601	656	-658	Fremont Older - Wedding	http://www.mtbproject.com//trail/356691/fremont-older-wedding
37.920739	-121.941413	3.3	black	17.0	3840	533	3651	-3650	Mt. Diablo - Mitchell Canyon Ascent	http://www.mtbproject.com//trail/309215/mt-diablo-mitchell-canyon-ascent
37.954541	-122.13535	3.0	black	10.2	1458	384	2474	-2482	The Briones singletrack loop	http://www.mtbproject.com//trail/5289669/the-briones-singletrack-loop
37.222264	-121.98323	3.0	blueBlack	9.6	2503	412	2144	-2141	El Sereno Up and Back	http://www.mtbproject.com//trail/586839/el-sereno-up-and-back
38.124758	-122.596923	3.0	blueBlack	7.2	1451	131	1385	-1384	Mount Burdell from San Marin	http://www.mtbproject.com//trail/7007130/mount-burdell-from-san-marin
37.070542	-121.522699	3.0	greenBlue	14.0	1078	400	1082	-1082	Harvey Bear Tour	http://www.mtbproject.com//trail/7004685/harvey-bear-tour
37.097129	-122.279548	3.0	green	11.5	269	32	389	-389	Berry Creek Falls	http://www.mtbproject.com//trail/7003986/berry-creek-falls
38.219949	-122.653355	3.0	greenBlue	8.3	546	271	1282	-1282	Helen Putnam Regional Park	http://www.mtbproject.com//trail/7000837/helen-putnam-regional-park
37.900838	-122.526764	3.0	blue	49.0	2041	5	7795	-7798	The Whole Tamchilada	http://www.mtbproject.com//trail/345118/the-whole-tamchilada
37.174358	-121.824919	2.0	blue	5.7	1648	481	1174	-1173	Almaden Quicksilver County Park - Mine Hill and Castellero Trails.	http://www.mtbproject.com//trail/5156655/almaden-quicksilver-county-park-mine-hill-and-castellero-trails
37.174201	-121.825081	2.0	blue	10.4	1583	483	1586	-1571	Almaden Quicksilver County Park - Mine Hill & Randol Loop	http://www.mtbproject.com//trail/5156335/almaden-quicksilver-county-park-mine-hill-randol-loop
38.029068	-122.210566	5.0	blueBlack	1.6	752	408	5	-344	Sugar City Trail	http://www.mtbproject.com//trail/7002238/sugar-city-trail
38.021681	-122.215336	5.0	blue	1.0	547	387	164	-35	Unfinished Business	http://www.mtbproject.com//trail/7002370/unfinished-business
38.020569	-122.212327	5.0	blue	2.3	705	386	63	-330	Tree Frog Loop	http://www.mtbproject.com//trail/7002368/tree-frog-loop
37.44816	-122.350811	5.0	greenBlue	2.2	1571	455	0	-1117	Whittemore Gulch Trail	http://www.mtbproject.com//trail/5276282/whittemore-gulch-trail
37.073803	-121.888251	4.8	black	1.4	2038	1042	0	-996	Braille Trail	http://www.mtbproject.com//trail/846963/braille-trail
37.995011	-122.979479	5.0	green	0.9	211	92	81	-127	Chimney Rock	http://www.mtbproject.com//trail/7002211/chimney-rock
38.043785	-122.863614	5.0	green	3.0	112	16	59	-114	Coast Trail - North	http://www.mtbproject.com//trail/7002208/coast-trail-north
37.875897	-121.945321	5.0	blue	1.1	1855	1480	122	-420	Diablo Ranch Road	http://www.mtbproject.com//trail/6554308/diablo-ranch-road
37.867926	-121.951546	5.0	blueBlack	1.2	1160	989	120	-266	Buckeye Trail	http://www.mtbproject.com//trail/6491686/buckeye-trail
37.839186	-121.899839	5.0	blueBlack	3.7	1795	955	398	-1102	Oyster Point Trail	http://www.mtbproject.com//trail/6463070/oyster-point-trail
37.816253	-122.182108	5.0	black	0.6	1376	993	2	-385	Cinderella Trail	http://www.mtbproject.com//trail/4676438/cinderella-trail
37.998239	-122.624267	5.0	blue	0.3	858	700	16	-165	Tamarancho Flow Trail	http://www.mtbproject.com//trail/4615288/tamarancho-flow-trail
38.253288	-122.137695	5.0	black	0.5	289	133	0	-155	Quarry Trail	http://www.mtbproject.com//trail/4153737/quarry-trail
38.242734	-122.134129	5.0	black	1.3	292	121	176	-187	Lower Tilley Trail	http://www.mtbproject.com//trail/4151313/lower-tilley-trail
37.281763	-122.068552	5.0	blue	0.4	1061	991	70	-28	Wedding Trail	http://www.mtbproject.com//trail/877543/wedding-trail
37.289282	-122.059398	5.0	blueBlack	0.5	1024	831	193	-8	Hayfield Trail	http://www.mtbproject.com//trail/876852/hayfield-trail
37.325229	-122.178676	5.0	blue	1.9	2257	1829	133	-429	White Oak	http://www.mtbproject.com//trail/494966/white-oak
37.393325	-122.321778	5.0	blue	1.0	1600	1368	85	-249	Giant Salamander	http://www.mtbproject.com//trail/493076/giant-salamander
37.872607	-121.969988	5.0	blue	1.4	1220	610	610	0	Stage Road - Burma Branch up to Diablo Ranch	http://www.mtbproject.com//trail/322918/stage-road-burma-branch-up-to-diablo-ranch
37.897365	-122.601396	4.8	greenBlue	2.8	1362	462	12	-912	Coast View Trail	http://www.mtbproject.com//trail/352542/coast-view-trail
36.986068	-122.110404	4.6	black	1.9	613	334	286	-284	Enchanted Loop	http://www.mtbproject.com//trail/494908/enchanted-loop
37.21657	-122.069513	4.7	greenBlue	6.0	3093	2642	714	-923	Skyline Trail	http://www.mtbproject.com//trail/7003019/skyline-trail
36.99033	-122.036859	4.4	greenBlue	2.0	416	101	367	-53	Emma McCrary Trail	http://www.mtbproject.com//trail/3934035/emma-mccrary-trail
37.0751	-121.896093	4.5	black	2.0	1812	660	84	-1235	Sawpit Trail	http://www.mtbproject.com//trail/493937/sawpit-trail
37.401839	-122.333393	4.5	dblack	1.6	1702	1485	178	-347	South Leaf Trail	http://www.mtbproject.com//trail/7001575/south-leaf-trail
36.96611	-122.08341	4.5	greenBlue	3.7	525	62	474	-466	Engleman's Loop	http://www.mtbproject.com//trail/5899967/englemans-loop
37.006272	-122.046507	4.5	blue	0.8	806	421	385	0	U-con Trail	http://www.mtbproject.com//trail/5899355/u-con-trail
38.434928	-122.623845	4.5	blueBlack	0.9	915	739	34	-210	North Burma Trail	http://www.mtbproject.com//trail/900919/north-burma-trail
37.87901	-121.987182	4.5	blue	2.5	1222	452	770	0	State Park Boundary to Burma Road Junction	http://www.mtbproject.com//trail/321958/state-park-boundary-to-burma-road-junction
37.205867	-122.037578	4.3	greenBlue	5.1	2914	1795	1193	-171	John Nicholas Trail	http://www.mtbproject.com//trail/7000629/john-nicholas-trail
37.076749	-121.864481	4.3	blue	2.4	2554	1822	61	-794	Soquel Demo Forest - Ridge Trail	http://www.mtbproject.com//trail/494009/soquel-demo-forest-ridge-trail
37.429601	-122.312821	4.0	blue	19.1	2082	441	4273	-4279	Purisima Creek Grand Loop	http://www.mtbproject.com//trail/5274679/purisima-creek-grand-loop
37.204293	-121.778548	4.0	black	1.8	1078	516	21	-562	Rocky Ridge Trail	http://www.mtbproject.com//trail/3828350/rocky-ridge-trail
37.258701	-122.121408	4.0	blue	1.9	2705	2503	223	-318	Saratoga Gap Trail	http://www.mtbproject.com//trail/423468/saratoga-gap-trail
37.879492	-122.554747	4.0	blue	3.1	770	27	265	-857	Diaz Ridge	http://www.mtbproject.com//trail/3576905/diaz-ridge
37.998515	-122.625238	4.0	blue	2.0	868	530	286	-385	Broken Dam Trail	http://www.mtbproject.com//trail/831166/broken-dam-trail
38.040325	-122.21813	4.0	greenBlue	2.2	760	479	300	-34	Soaring Eagle Trail	http://www.mtbproject.com//trail/7002235/soaring-eagle-trail
37.387323	-122.298089	4.0	blue	2.4	2100	1047	41	-1095	Lawrence Creek Trail	http://www.mtbproject.com//trail/7001586/lawrence-creek-trail
38.244738	-122.148268	4.0	black	1.3	322	153	129	-224	Unknown Trail	http://www.mtbproject.com//trail/7000343/unknown-trail
37.851025	-121.932762	4.0	blueBlack	4.0	1735	657	261	-1251	Wall Point Road	http://www.mtbproject.com//trail/6355400/wall-point-road
38.24332	-122.148196	4.0	blue	1.1	436	300	146	-83	Outside Loop Trail	http://www.mtbproject.com//trail/4153272/outside-loop-trail
38.234648	-122.143202	4.0	blue	0.6	365	312	54	-21	Black Oak Trail	http://www.mtbproject.com//trail/4152830/black-oak-trail
37.210203	-121.797108	4.0	black	1.5	710	379	218	-386	Stile Ranch Trail	http://www.mtbproject.com//trail/3829639/stile-ranch-trail
37.860749	-122.535684	4.0	blue	3.8	912	197	861	-345	Miwok Trail	http://www.mtbproject.com//trail/3587705/miwok-trail
37.864295	-122.57477	4.0	blue	2.4	904	16	889	-5	Middle Green Gulch	http://www.mtbproject.com//trail/3580164/middle-green-gulch
38.00732	-122.490661	4.0	green	3.8	145	15	328	-317	Shoreline Trail	http://www.mtbproject.com//trail/1109968/shoreline-trail
38.435462	-122.646932	4.0	blue	1.2	755	377	378	0	Spring Creek Trail	http://www.mtbproject.com//trail/1066734/spring-creek-trail
38.42801	-122.634688	4.0	black	1.9	841	370	89	-479	Rough Go Trail	http://www.mtbproject.com//trail/1066679/rough-go-trail
38.249486	-122.138809	4.0	black	0.4	466	367	1	-99	Rock Garden	http://www.mtbproject.com//trail/899635/rock-garden
37.99489	-122.608709	4.0	blue	0.5	693	466	227	0	Alchemist Trail	http://www.mtbproject.com//trail/817481/alchemist-trail
37.410174	-122.309138	4.0	blue	1.7	2361	2109	125	-277	Sierra Morena Trail	http://www.mtbproject.com//trail/499695/sierra-morena-trail
37.399549	-122.310764	4.0	blue	0.5	1837	1804	49	-43	Crosscut Trail	http://www.mtbproject.com//trail/498739/crosscut-trail
38.078683	-122.85597	4.0	blue	1.0	999	314	15	-692	Alien	http://www.mtbproject.com//trail/7006830/alien
37.089985	-121.539534	4.0	greenBlue	6.9	1193	785	670	-663	Coyote Lake - Harvey Bear Ranch	http://www.mtbproject.com//trail/7006191/coyote-lake-harvey-bear-ranch
37.328472	-122.213225	4.0	blue	0.6	2365	2095	0	-269	Hawk Ridge Trail	http://www.mtbproject.com//trail/7005585/hawk-ridge-trail
38.021553	-122.2153	4.0	greenBlue	1.2	437	295	11	-152	Rumsen Trail	http://www.mtbproject.com//trail/7002371/rumsen-trail
										
38.042002	-122.21725	4.0	blueBlack	0.5	513	265	248	0	Edwards Creek Trail	http://www.mtbproject.com//trail/7002227/edwards-creek-trail
38.046827	-122.221427	4.0	greenBlue	1.6	528	122	406	-401	Edwards Loop Trail	http://www.mtbproject.com//trail/7002226/edwards-loop-trail
37.406913	-122.313585	4.0	black	1.2	2328	1978	45	-395	Manzanita Trail	http://www.mtbproject.com//trail/7001577/manzanita-trail
37.405921	-122.304458	4.0	blueBlack	3.9	2272	1317	798	-1171	Methuselah Trail	http://www.mtbproject.com//trail/7001576/methuselah-trail
37.407505	-122.326961	4.0	blueBlack	1.0	2207	1753	487	-33	Resolution Trail	http://www.mtbproject.com//trail/7001574/resolution-trail
37.983393	-122.64668	4.0	blue	2.5	1520	194	0	-1326	Repack Road	http://www.mtbproject.com//trail/7000867/repack-road
37.872188	-121.942662	4.0	blueBlack	1.2	1945	1518	60	-448	Angel Kerley Rd	http://www.mtbproject.com//trail/6554132/angel-kerley-rd
37.871288	-121.925576	4.0	blue	2.6	2869	1584	140	-1310	Green Ranch Road	http://www.mtbproject.com//trail/6534312/green-ranch-road
37.852075	-121.92554	4.0	blue	2.1	1875	1594	349	-288	Knobcone Point Road	http://www.mtbproject.com//trail/6462760/knobcone-point-road
37.852068	-121.925477	4.0	blue	2.6	1779	938	3	-844	Curry Canyon Road	http://www.mtbproject.com//trail/6462607/curry-canyon-road
